C_n;Fai_n;e2(input);v2(output);e3;v3;e4;v4;e5;v5
0;0;1,09E+16;1,98E+14;4,64E+14;1,07E+14;1,46E+16;6,33E+13;5,57E+14;3,45E+13
0;0;1,54E+16;2,25E+14;2,08E+16;1,90E+14;6,63E+14;9,87E+13;1,11E+16;8,78E+12
0;0;1,17E+16;2,02E+14;1,71E+16;1,01E+14;1,77E+16;7,31E+13;1,81E+16;3,21E+13
0;0;1,28E+16;3,76E+14;1,22E+16;8,18E+13;2,08E+16;1,12E+14;2,22E+16;2,15E+13
0;0;1,94E+16;2,83E+14;1,43E+16;8,10E+13;1,95E+16;7,86E+13;8,27E+14;5,90E+13
0;0;1,42E+16;2,00E+14;6,02E+14;1,20E+14;8,93E+14;4,51E+13;1,34E+16;3,00E+13
0;0;1,21E+16;2,14E+14;2,57E+16;2,41E+14;1,49E+16;1,07E+14;2,85E+16;1,04E+14
0;0;1,87E+14;1,75E+14;4,55E+14;1,37E+14;2,11E+16;8,67E+13;1,32E+16;4,89E+13
0;0;6,25E+14;1,32E+14;2,90E+14;6,44E+13;1,08E+16;5,46E+13;1,18E+16;6,17E+13
0;0;3,86E+14;4,02E+14;5,54E+14;1,31E+14;8,16E+14;7,00E+13;1,76E+16;4,33E+13
0;0;1,09E+16;1,98E+14;9,47E+14;5,07E+13;2,83E+14;4,49E+13;1,88E+16;8,07E+12
0;0;1,05E+16;3,44E+14;2,45E+13;1,06E+14;1,59E+16;2,10E+13;8,74E+14;8,64E+12
0;0;1,89E+16;2,15E+14;1,44E+16;4,24E+13;1,98E+16;9,79E+13;1,62E+16;5,84E+13
0;0;3,83E+14;3,01E+14;1,60E+16;1,23E+14;1,07E+16;5,35E+13;1,18E+14;3,74E+13
0;0;7,51E+14;9,05E+13;1,59E+14;3,94E+13;9,55E+14;1,15E+14;2,19E+16;2,37E+13
0;0;5,05E+14;9,01E+13;2,73E+14;6,85E+13;1,04E+16;7,50E+13;1,21E+16;8,95E+12
0;0;1,58E+16;2,81E+14;1,43E+16;1,49E+14;1,72E+16;9,91E+13;1,96E+16;3,57E+13
0;0;1,31E+16;1,87E+14;4,86E+14;1,19E+14;8,16E+14;1,10E+14;7,44E+14;4,25E+13
0;0;1,06E+16;2,10E+14;7,34E+14;5,36E+13;2,04E+16;5,41E+13;2,01E+16;2,52E+13
0;0;2,37E+16;4,18E+14;1,38E+16;9,85E+13;5,34E+14;5,66E+13;1,64E+16;4,63E+13
0;0;1,93E+16;1,51E+14;1,17E+16;1,05E+14;2,39E+16;8,14E+13;2,36E+16;2,59E+13
0;0;2,42E+16;3,21E+14;7,85E+14;5,85E+13;1,18E+16;2,59E+13;5,19E+14;7,66E+12
0;0;2,56E+16;5,51E+14;1,49E+16;2,09E+14;3,26E+14;7,04E+13;5,54E+14;3,84E+13
0;0;3,56E+14;1,70E+14;4,55E+14;1,25E+14;8,86E+14;1,51E+13;4,68E+14;2,97E+13
0;0;1,45E+16;1,20E+14;1,65E+16;9,10E+13;3,59E+14;8,46E+13;1,02E+16;3,74E+13
0;0;1,15E+16;1,01E+14;7,80E+14;1,33E+14;1,07E+16;2,01E+13;2,29E+16;4,18E+13
0;0;9,62E+14;2,68E+14;3,05E+14;1,48E+14;1,58E+16;5,00E+13;1,25E+16;2,57E+13
0;0;1,37E+16;1,34E+14;2,14E+16;1,72E+14;1,02E+16;4,39E+13;7,56E+14;4,03E+13
0;0;7,48E+14;6,89E+13;1,85E+16;9,93E+13;1,84E+16;1,26E+14;9,03E+14;5,20E+12
0;0;1,64E+16;1,29E+14;4,32E+14;8,18E+13;5,78E+14;6,77E+13;9,03E+14;3,46E+13
0;0;1,74E+16;1,97E+14;1,12E+16;8,70E+13;2,57E+16;1,23E+14;1,76E+16;2,90E+13
0;0;7,00E+14;2,68E+13;3,49E+14;1,22E+14;1,55E+16;1,88E+13;1,90E+16;3,21E+13
0;0;1,11E+16;6,68E+13;6,80E+14;1,28E+14;1,40E+16;3,99E+13;9,56E+14;1,24E+13
0;0;8,29E+14;1,58E+14;1,39E+14;4,95E+13;4,87E+14;3,75E+13;1,53E+16;4,04E+13
0;0;6,16E+14;3,72E+13;6,30E+14;5,37E+13;2,42E+16;1,53E+14;1,95E+14;1,84E+13
0;0;2,00E+14;8,93E+13;2,83E+14;8,05E+13;2,52E+14;4,87E+13;5,10E+14;3,53E+13
0;0;2,76E+16;3,56E+14;3,51E+16;3,83E+14;1,76E+16;6,39E+13;9,97E+14;6,22E+13
0;0;1,20E+16;1,43E+14;4,71E+14;5,05E+13;6,14E+14;2,82E+13;1,55E+16;6,76E+12
0;0;4,24E+14;2,01E+14;6,31E+14;3,63E+13;1,51E+16;1,08E+14;6,70E+14;1,57E+13
0;0;2,36E+16;4,99E+14;5,77E+14;1,34E+14;2,43E+16;1,51E+14;1,63E+16;4,41E+13
0;0;1,37E+16;1,67E+14;3,78E+14;4,36E+13;3,87E+14;9,10E+13;1,43E+16;3,42E+13
0;0;1,07E+16;1,48E+14;1,28E+16;1,21E+14;1,01E+16;1,45E+14;2,09E+16;1,06E+13
0;0;2,00E+16;3,45E+14;4,68E+14;5,41E+13;1,32E+16;5,33E+13;1,89E+16;2,49E+13
0;0;1,99E+16;2,06E+14;8,93E+14;2,21E+13;1,55E+16;9,80E+13;5,76E+14;8,92E+12
0;0;6,86E+14;1,71E+14;1,19E+16;1,93E+14;9,79E+14;1,78E+13;1,19E+16;3,19E+13
0;0;1,76E+16;3,41E+14;4,66E+14;5,18E+13;1,23E+16;9,91E+13;2,34E+14;9,89E+12
0;0;7,28E+14;4,98E+13;9,67E+14;1,50E+14;1,50E+14;3,84E+13;1,46E+16;9,67E+12
0;0;2,20E+16;3,63E+14;5,22E+14;1,32E+14;7,08E+14;3,58E+13;2,25E+16;1,87E+13
0;0;8,23E+14;1,93E+14;1,14E+14;1,32E+14;1,30E+16;8,14E+13;7,68E+14;3,53E+13
0;0;7,55E+14;1,49E+14;1,19E+16;8,58E+13;1,56E+16;4,21E+13;5,70E+14;2,81E+12
0;0;3,46E+14;2,44E+14;1,61E+16;1,86E+14;6,99E+14;1,15E+14;1,31E+16;1,19E+13
0;0;1,68E+16;3,10E+14;9,84E+14;1,46E+14;1,20E+16;4,20E+13;9,44E+14;3,94E+13
0;0;9,32E+14;1,16E+14;2,01E+16;1,34E+14;1,51E+16;7,72E+13;9,84E+14;4,11E+13
0;0;8,23E+14;1,81E+14;7,53E+14;1,11E+14;2,28E+16;8,01E+13;1,79E+16;3,56E+13
0;0;1,90E+16;3,67E+14;3,37E+14;6,10E+13;1,05E+16;8,93E+13;7,76E+14;2,92E+13
0;0;9,64E+14;9,41E+13;1,14E+16;1,13E+14;1,13E+16;1,56E+13;2,40E+16;2,60E+13
0;0;2,12E+16;3,34E+14;7,45E+13;9,92E+13;2,83E+14;5,76E+13;1,68E+16;4,08E+13
0;0;1,62E+16;1,12E+14;1,56E+16;9,47E+13;2,37E+16;6,78E+13;1,85E+16;6,15E+13
0;0;1,75E+16;3,00E+14;5,98E+13;2,99E+13;1,15E+16;5,84E+13;1,30E+16;1,47E+13
0;0;5,00E+14;1,83E+14;1,85E+16;2,16E+14;1,77E+16;1,04E+13;2,19E+16;6,29E+13
0;0;1,37E+16;1,53E+13;4,16E+14;1,25E+14;2,14E+16;4,02E+13;2,06E+16;5,45E+13
0;0;1,06E+16;1,74E+14;1,85E+16;2,31E+14;1,18E+16;7,71E+13;2,01E+16;1,69E+13
0;0;9,13E+14;1,92E+14;1,24E+16;9,64E+13;8,48E+14;6,72E+13;3,24E+14;5,31E+13
0;0;4,55E+14;2,85E+13;1,37E+16;5,54E+13;1,20E+16;9,97E+13;1,35E+16;1,73E+13
0;0;3,63E+14;2,01E+14;6,51E+14;7,43E+13;3,61E+14;2,97E+13;1,31E+16;3,13E+12
0;0;2,35E+16;4,21E+14;1,55E+16;1,78E+14;2,03E+16;4,75E+13;3,21E+14;7,08E+13
0;0;9,17E+14;2,17E+14;2,29E+14;9,75E+12;6,58E+14;6,54E+13;5,20E+14;2,86E+13
0;0;2,42E+16;3,45E+14;1,23E+16;2,17E+14;9,58E+14;5,88E+13;1,96E+16;4,91E+13
0;0;6,30E+14;1,05E+14;7,76E+14;6,13E+13;1,09E+16;5,25E+13;5,40E+14;4,24E+13
0;0;1,00E+16;1,05E+14;7,50E+14;9,95E+13;5,82E+14;2,55E+13;8,56E+14;1,47E+13
0;0;3,95E+14;1,54E+14;4,05E+14;6,27E+13;1,78E+16;5,62E+13;1,50E+16;2,02E+13
0;0;5,62E+14;1,59E+14;1,30E+16;1,32E+14;2,46E+16;9,74E+13;3,36E+14;6,48E+13
0;0;9,68E+14;1,27E+14;1,07E+14;2,20E+13;8,54E+14;1,16E+13;1,44E+16;1,25E+13
0;0;1,85E+16;3,59E+14;1,07E+16;2,00E+14;1,32E+16;7,95E+13;1,20E+16;7,51E+13
0;0;8,50E+14;1,81E+14;1,42E+16;1,33E+14;3,30E+14;9,75E+13;1,15E+16;1,95E+13
0;0;3,83E+14;1,13E+14;1,56E+16;1,09E+14;6,14E+14;3,42E+13;1,25E+16;9,79E+12
0;0;3,00E+16;3,83E+14;1,21E+16;2,54E+14;3,29E+16;1,31E+14;1,62E+16;3,44E+13
0;0;4,66E+14;1,40E+14;6,89E+14;5,48E+13;6,96E+14;6,16E+13;8,13E+14;2,70E+13
0;0;2,28E+16;2,19E+14;1,15E+16;1,13E+14;7,01E+14;2,95E+13;2,08E+16;8,76E+12
0;0;1,35E+16;2,66E+14;1,91E+16;1,61E+14;1,65E+16;1,51E+13;5,45E+14;1,46E+13
0;0;2,45E+14;1,79E+14;5,35E+14;1,38E+14;6,59E+14;6,93E+13;9,17E+14;2,74E+13
0;0;1,61E+16;2,08E+14;1,10E+16;6,21E+13;1,28E+16;1,91E+13;1,51E+16;4,14E+13
0;0;1,62E+16;1,11E+14;1,12E+16;1,67E+14;1,27E+16;9,04E+13;2,14E+16;2,78E+13
0;0;1,97E+14;1,82E+14;1,24E+16;1,13E+14;5,74E+14;3,77E+13;1,59E+16;2,80E+13
0;0;1,02E+16;3,55E+14;8,09E+14;4,55E+13;1,14E+16;5,37E+13;3,57E+16;2,29E+13
0;0;1,82E+16;2,37E+14;1,92E+16;2,43E+14;7,74E+14;6,00E+13;1,93E+16;5,80E+13
0;0;1,40E+16;1,10E+14;1,34E+16;2,07E+14;8,41E+14;3,03E+13;7,41E+14;2,96E+13
0;0;1,12E+16;2,22E+14;1,53E+13;9,77E+13;1,49E+16;1,07E+14;5,09E+14;2,10E+13
0;0;1,46E+16;1,69E+14;7,32E+14;1,25E+14;1,05E+16;6,85E+13;8,24E+14;2,50E+13
0;0;9,81E+14;5,14E+13;5,48E+14;7,99E+13;3,73E+14;4,02E+13;7,90E+14;6,47E+12
0;0;1,78E+16;3,08E+14;1,02E+16;1,14E+14;7,51E+14;2,92E+13;5,88E+14;3,18E+13
0;0;5,96E+14;3,24E+14;1,30E+16;8,94E+13;1,06E+16;3,14E+13;3,02E+16;4,16E+13
0;0;1,27E+16;2,25E+14;6,45E+14;5,21E+13;1,78E+16;1,46E+14;6,55E+14;1,12E+13
0;0;9,43E+14;2,54E+14;6,49E+14;1,40E+14;9,40E+14;6,52E+13;1,22E+16;1,24E+13
0;0;1,18E+16;9,66E+13;1,34E+16;7,17E+13;5,76E+14;2,90E+13;7,06E+14;4,08E+13
0;0;2,00E+16;4,10E+14;3,59E+14;9,85E+13;9,20E+14;1,06E+14;5,22E+14;8,57E+12
0;0;7,81E+14;1,17E+14;1,23E+16;1,34E+14;7,71E+14;5,60E+13;6,64E+14;1,80E+13
0;0;4,79E+14;4,21E+13;1,25E+16;1,94E+14;1,34E+16;2,43E+13;2,91E+16;2,63E+13
0;0;1,81E+16;2,33E+14;1,44E+16;4,86E+13;6,65E+14;7,81E+13;1,85E+16;1,92E+13
0;0;2,18E+16;2,91E+14;5,89E+14;8,55E+13;2,49E+16;1,44E+14;1,50E+16;2,25E+13
0;0;1,76E+16;2,02E+14;5,97E+14;2,55E+13;6,50E+14;5,43E+13;6,30E+14;3,63E+13
0;0;8,63E+14;1,09E+14;1,06E+16;5,95E+13;8,10E+14;4,72E+13;1,13E+16;1,99E+13
0;0;8,47E+14;7,39E+13;1,04E+16;1,50E+14;9,79E+14;9,32E+13;1,73E+16;4,17E+13
0;0;1,33E+16;2,37E+14;9,44E+14;9,94E+13;1,67E+16;7,35E+13;3,71E+14;4,39E+13
0;0;2,79E+14;2,56E+13;1,54E+16;2,03E+14;2,30E+16;6,80E+13;7,09E+14;1,46E+13
0;0;7,84E+14;2,69E+14;1,76E+16;9,31E+13;6,86E+14;7,57E+13;1,29E+16;4,92E+13
0;0;4,38E+14;8,59E+13;7,02E+14;2,09E+13;7,07E+14;2,45E+13;2,47E+16;4,47E+13
0;0;1,20E+16;3,01E+14;2,79E+16;2,32E+14;2,78E+14;4,39E+13;1,25E+16;5,27E+13
0;0;1,54E+16;4,16E+14;1,54E+16;1,47E+14;1,28E+16;5,57E+13;1,46E+16;1,86E+13
0;0;1,75E+16;3,69E+14;1,97E+16;2,68E+14;2,47E+16;9,39E+13;2,24E+16;9,74E+12
0;0;6,99E+14;2,16E+14;8,13E+14;1,25E+14;9,97E+14;6,32E+13;3,84E+14;2,30E+13
0;0;3,61E+14;2,41E+14;6,12E+14;7,23E+13;9,93E+14;1,94E+13;9,65E+14;9,03E+12
0;0;1,59E+16;2,67E+14;1,41E+16;1,52E+14;6,56E+14;4,99E+13;6,28E+14;1,43E+13
0;0;1,50E+16;2,44E+14;8,50E+14;1,09E+14;1,99E+16;8,83E+13;1,34E+16;1,97E+13
0;0;1,53E+16;2,14E+14;2,92E+14;9,84E+13;9,49E+14;3,67E+13;3,26E+14;2,49E+13
0;0;3,78E+14;2,32E+14;3,61E+14;6,12E+13;6,13E+14;8,78E+13;2,01E+16;4,70E+13
0;0;1,28E+16;2,18E+14;1,30E+16;5,68E+13;1,24E+16;1,25E+14;1,30E+16;3,42E+13
0;0;1,32E+16;1,83E+14;5,17E+14;9,59E+13;1,10E+16;5,79E+13;5,86E+14;4,69E+13
0;0;1,37E+16;2,06E+14;1,52E+16;1,40E+14;1,92E+16;1,02E+14;1,10E+16;5,60E+13
0;0;1,75E+16;2,39E+14;1,95E+16;1,65E+14;1,59E+16;4,19E+13;1,44E+16;3,36E+13
0;0;2,40E+16;3,75E+14;2,02E+16;2,77E+14;1,21E+16;3,74E+13;1,51E+16;5,06E+13
0;0;5,01E+14;5,79E+13;1,44E+16;2,53E+13;1,45E+16;1,08E+14;7,67E+14;2,67E+13
0;0;7,68E+14;2,96E+14;1,56E+14;8,21E+13;9,37E+14;9,74E+13;7,52E+14;1,48E+13
0;0;2,47E+16;2,18E+14;1,05E+16;1,83E+14;7,99E+14;7,20E+13;2,42E+16;4,05E+13
0;0;1,69E+16;2,60E+14;7,25E+14;3,48E+13;3,65E+16;1,11E+14;8,85E+14;2,42E+13
0;0;1,48E+16;3,68E+14;4,54E+14;1,37E+14;1,80E+16;1,28E+14;7,55E+14;9,88E+13
0;0;1,28E+16;1,20E+14;1,09E+16;3,11E+13;1,44E+16;2,98E+13;1,63E+16;3,02E+13
0;0;1,04E+16;1,20E+14;6,83E+14;2,22E+14;1,37E+16;6,38E+13;9,94E+14;1,05E+13
0;0;1,22E+16;2,31E+14;6,92E+14;1,40E+14;1,11E+16;7,97E+13;1,14E+16;3,89E+13
